timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T00:20:35.293889,5.0,5.0,C3,-90,-83,-85,-74,-86,-87,5.9,-94,-76,-92,-86,4,-82,-86,4.7,-86,-75,-86,-75,0,-84,-85,1.1,-86,-82,-85,-83,0,-75,-76,3.5,-79,-66,-76,-76,5,4,1,17339,false,basement_parking,
2025-12-15T00:20:48.292954,5.0,5.0,C3,-87,-84,-83,-74,-86,-88,5.8,-93,-76,-89,-87,10,-83,-84,3.9,-86,-75,-86,-83,3,-83,-83,1.2,-85,-82,-85,-83,0,-74,-76,4.6,-79,-66,-76,-67,0,4,2,11996,false,basement_parking,
2025-12-15T00:21:01.265385,5.0,5.0,C3,-80,-83,-84,-76,-85,-87,6.3,-93,-76,-91,-76,0,-84,-85,3.4,-86,-75,-86,-84,3,-84,-85,1.0,-86,-82,-85,-84,1,-76,-76,2.7,-79,-67,-79,-76,1,4,3,11970,false,basement_parking,
2025-12-15T00:21:14.427548,5.0,5.0,C3,-88,-85,-83,-77,-86,-88,5.7,-93,-76,-92,-86,4,-83,-84,3.9,-86,-75,-86,-83,3,-83,-83,0.9,-85,-82,-84,-83,0,-75,-79,4.7,-79,-66,-79,-76,2,4,4,12159,false,basement_parking,
2025-12-15T00:21:27.329447,5.0,5.0,C3,-85,-85,-84,-74,-85,-87,5.7,-92,-76,-88,-77,0,-83,-84,3.3,-86,-75,-86,-84,2,-83,-83,1.6,-86,-81,-85,-83,0,-76,-76,3.1,-80,-66,-78,-76,1,4,5,11899,false,basement_parking,
2025-12-15T00:21:40.310335,5.0,5.0,C3,-86,-85,-83,-73,-85,-88,6.2,-93,-76,-91,-76,0,-83,-85,3.9,-86,-75,-86,-84,3,-83,-84,1.3,-85,-82,-85,-83,0,-74,-76,4.8,-79,-67,-79,-67,0,4,6,11978,false,basement_parking,
2025-12-15T00:21:53.213857,5.0,5.0,C3,-84,-85,-83,-73,-87,-88,5.1,-93,-76,-92,-87,4,-85,-86,1.1,-86,-83,-86,-84,0,-83,-83,1.3,-86,-82,-85,-82,0,-75,-76,4.4,-79,-67,-79,-76,3,4,7,11901,false,basement_parking,
2025-12-15T00:22:06.300029,5.0,5.0,C3,-85,-83,-84,-76,-86,-88,5.4,-93,-76,-91,-86,6,-83,-86,4.2,-87,-75,-86,-83,4,-84,-84,0.8,-85,-83,-85,-83,0,-75,-76,2.8,-80,-67,-76,-76,3,4,8,12084,false,basement_parking,
2025-12-15T00:22:19.247229,5.0,5.0,C3,-89,-82,-83,-74,-87,-88,5.9,-93,-76,-92,-86,5,-84,-86,3.5,-86,-75,-86,-84,2,-84,-84,1.0,-86,-82,-85,-83,0,-74,-76,3.9,-79,-66,-76,-76,7,4,9,11944,false,basement_parking,
2025-12-15T00:22:32.319397,5.0,5.0,C3,-82,-84,-84,-74,-85,-87,5.9,-93,-76,-91,-86,6,-85,-86,1.2,-86,-83,-86,-84,0,-84,-85,1.3,-86,-82,-85,-83,0,-75,-76,3.6,-79,-67,-76,-76,4,4,10,12069,false,basement_parking,
