timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T01:03:05.254870,1.0,7.0,D1,-87,-86,-70,-64,-87,-87,0.6,-88,-87,-88,-87,0,-86,-86,0.3,-87,-86,-86,-86,2,-71,-70,1.8,-74,-68,-73,-70,0,-64,-65,0.8,-66,-64,-65,-64,0,4,1,17055,false,basement_parking,
2025-12-15T01:03:17.348770,1.0,7.0,D1,-87,-86,-71,-65,-88,-88,1.8,-94,-87,-88,-87,2,-85,-86,3.3,-93,-75,-86,-86,4,-71,-73,1.7,-74,-70,-73,-70,0,-64,-64,1.0,-66,-64,-65,-64,0,4,2,11091,false,basement_parking,
2025-12-15T01:03:30.256451,1.0,7.0,D1,-89,-86,-72,-65,-88,-88,1.8,-95,-87,-88,-88,4,-86,-86,2.4,-95,-85,-87,-86,1,-71,-70,1.7,-74,-68,-73,-70,0,-64,-64,1.1,-66,-64,-66,-64,0,4,3,11905,false,basement_parking,
2025-12-15T01:03:43.340545,1.0,7.0,D1,-89,-86,-70,-65,-89,-88,2.8,-95,-87,-89,-87,2,-87,-86,2.8,-94,-85,-87,-86,1,-71,-70,1.9,-74,-68,-73,-70,0,-64,-65,1.2,-66,-64,-66,-64,0,4,4,12081,false,basement_parking,
2025-12-15T01:03:56.650306,1.0,7.0,D1,-88,-86,-71,-65,-88,-88,2.6,-94,-87,-88,-87,2,-84,-86,3.9,-87,-74,-86,-86,2,-71,-70,1.8,-74,-68,-73,-70,0,-65,-65,0.8,-66,-64,-66,-65,0,4,5,12307,false,basement_parking,
2025-12-15T01:04:09.398919,1.0,7.0,D1,-87,-88,-70,-64,-87,-87,0.3,-88,-87,-87,-87,2,-86,-86,2.0,-94,-85,-87,-86,1,-71,-73,2.2,-74,-68,-74,-70,0,-65,-65,0.7,-66,-64,-66,-65,0,4,6,11746,false,basement_parking,
2025-12-15T01:04:22.349913,1.0,7.0,D1,-87,-86,-70,-64,-88,-88,2.4,-95,-87,-88,-87,2,-86,-86,0.4,-87,-86,-86,-86,1,-71,-70,1.7,-74,-70,-73,-70,0,-65,-65,0.7,-66,-64,-66,-64,0,4,7,11948,false,basement_parking,
2025-12-15T01:04:35.352316,1.0,7.0,D1,-87,-89,-71,-64,-87,-87,1.9,-94,-87,-88,-87,1,-88,-87,3.4,-95,-86,-93,-86,0,-71,-73,2.1,-74,-68,-74,-70,0,-64,-65,1.0,-66,-64,-65,-64,0,4,8,12000,false,basement_parking,
2025-12-15T01:04:48.293487,1.0,7.0,D1,-88,-84,-71,-66,-87,-88,1.0,-89,-87,-88,-88,3,-84,-86,4.1,-87,-75,-87,-86,1,-71,-73,2.2,-74,-68,-74,-70,0,-65,-66,0.9,-66,-64,-66,-66,2,4,9,11939,false,basement_parking,
2025-12-15T01:05:01.573261,1.0,7.0,D1,-87,-87,-71,-65,-87,-88,1.9,-94,-87,-88,-87,1,-86,-86,4.4,-94,-75,-87,-86,3,-71,-73,2.0,-74,-70,-74,-70,0,-65,-65,0.8,-66,-64,-66,-64,0,4,10,12277,false,basement_parking,
2025-12-15T01:05:14.571502,1.0,7.0,D1,-88,-85,-71,-64,-87,-88,0.9,-88,-87,-88,-88,2,-86,-86,2.2,-93,-85,-86,-86,3,-71,-70,2.2,-74,-68,-74,-70,0,-64,-64,0.9,-66,-64,-65,-64,0,4,11,11995,false,basement_parking,
2025-12-15T01:05:38.263159,1.0,7.0,D1,-89,-90,-70,-64,-89,-87,3.3,-95,-87,-88,-87,2,-89,-87,3.7,-94,-86,-94,-86,0,-71,-70,2.2,-74,-68,-74,-70,0,-64,-64,0.9,-66,-64,-65,-64,0,4,12,22689,false,basement_parking,
2025-12-15T01:05:51.295633,1.0,7.0,D1,-88,-88,-71,-65,-87,-88,0.8,-89,-87,-88,-87,0,-88,-87,3.3,-95,-86,-87,-86,3,-71,-70,1.9,-74,-68,-73,-70,0,-64,-65,1.2,-66,-64,-66,-64,0,4,13,12030,false,basement_parking,
2025-12-15T01:06:04.638102,1.0,7.0,D1,-87,-87,-72,-63,-88,-88,1.8,-94,-87,-88,-87,1,-86,-86,2.6,-94,-86,-86,-86,1,-71,-71,1.7,-74,-70,-73,-70,0,-64,-65,1.5,-66,-62,-66,-64,0,4,14,12340,false,basement_parking,
2025-12-15T01:06:17.327079,1.0,7.0,D1,-87,-88,-71,-65,-87,-87,0.9,-89,-87,-88,-87,0,-87,-86,2.3,-94,-86,-87,-86,1,-71,-70,2.2,-74,-68,-74,-70,0,-65,-65,0.7,-66,-64,-66,-64,0,4,15,11686,false,basement_parking,
2025-12-15T01:06:30.312199,1.0,7.0,D1,-89,-85,-70,-64,-88,-88,2.2,-95,-87,-89,-88,2,-86,-86,5.2,-95,-75,-87,-86,3,-71,-70,1.9,-74,-68,-73,-70,0,-65,-65,0.7,-66,-64,-66,-64,0,4,16,11982,false,basement_parking,
2025-12-15T01:06:43.273393,1.0,7.0,D1,-87,-87,-73,-64,-88,-88,1.9,-95,-87,-89,-87,1,-87,-86,5.0,-94,-75,-87,-86,4,-71,-73,2.3,-74,-68,-74,-70,0,-64,-65,1.2,-66,-64,-65,-64,0,4,17,11959,false,basement_parking,
2025-12-15T01:06:56.255312,1.0,7.0,D1,-87,-87,-72,-64,-87,-88,1.0,-89,-87,-88,-87,0,-86,-86,2.0,-94,-85,-86,-86,5,-71,-73,2.1,-74,-68,-74,-70,0,-64,-65,1.2,-66,-64,-66,-64,0,4,18,11979,false,basement_parking,
