timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T02:53:05.409359,7.0,9.0,E4,-86,-78,-90,-62,-86,-88,2.6,-89,-79,-88,-86,4,-78,-78,0.6,-79,-78,-79,-78,0,-90,-90,1.0,-92,-88,-91,-89,0,-63,-63,2.2,-67,-62,-67,-62,0,4,1,18193,false,basement_parking,
2025-12-15T02:53:18.335156,7.0,9.0,E4,-88,-78,-91,-63,-87,-88,1.6,-90,-85,-89,-86,0,-78,-78,0.7,-79,-78,-79,-78,0,-90,-91,1.1,-92,-88,-91,-89,0,-63,-63,2.3,-67,-62,-67,-62,0,4,2,11923,false,basement_parking,
2025-12-15T02:53:31.363676,7.0,9.0,E4,-86,-78,-90,-62,-86,-88,2.1,-89,-79,-88,-86,1,-78,-78,0.6,-79,-78,-79,-78,0,-89,-90,1.2,-91,-88,-91,-89,0,-64,-63,2.1,-67,-62,-67,-63,0,4,3,12026,false,basement_parking,
2025-12-15T02:53:43.365530,7.0,9.0,E4,-87,-78,-89,-63,-87,-88,1.8,-89,-80,-88,-86,1,-78,-78,0.7,-79,-78,-79,-78,0,-89,-89,1.3,-91,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,4,10999,false,basement_parking,
2025-12-15T02:53:58.358076,7.0,9.0,E4,-85,-78,-89,-65,-86,-86,2.3,-90,-79,-88,-86,2,-78,-78,0.7,-80,-78,-79,-78,0,-90,-90,1.2,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,5,13990,false,basement_parking,
2025-12-15T02:54:11.389874,7.0,9.0,E4,-87,-78,-89,-66,-86,-87,1.9,-90,-81,-88,-86,1,-78,-78,1.2,-79,-72,-79,-78,1,-89,-89,1.3,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,6,12029,false,basement_parking,
2025-12-15T02:54:24.390100,7.0,9.0,E4,-87,-78,-89,-63,-87,-88,1.8,-89,-79,-88,-86,1,-78,-78,0.7,-80,-78,-79,-78,0,-89,-89,1.5,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,7,11998,false,basement_parking,
2025-12-15T02:54:37.367976,7.0,9.0,E4,-87,-79,-88,-66,-86,-88,2.5,-89,-79,-88,-86,2,-78,-78,0.6,-79,-78,-79,-78,0,-89,-90,1.3,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,8,11975,false,basement_parking,
2025-12-15T02:54:50.382835,7.0,9.0,E4,-87,-78,-89,-62,-87,-88,2.4,-89,-79,-88,-86,2,-78,-79,0.8,-79,-78,-79,-78,0,-89,-89,1.3,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,9,12012,false,basement_parking,
2025-12-15T02:55:03.353268,7.0,9.0,E4,-86,-79,-89,-62,-86,-86,1.3,-89,-85,-88,-86,0,-78,-79,1.5,-80,-72,-79,-78,1,-89,-89,1.4,-92,-88,-91,-88,0,-64,-63,2.3,-67,-62,-67,-62,0,4,10,11968,false,basement_parking,
2025-12-15T02:55:16.343526,7.0,9.0,E4,-88,-79,-90,-65,-87,-88,1.6,-89,-80,-88,-86,1,-78,-79,1.0,-80,-78,-79,-78,0,-90,-91,1.4,-92,-88,-92,-89,0,-63,-63,2.2,-67,-62,-67,-62,0,4,11,11987,false,basement_parking,
2025-12-15T02:55:29.345989,7.0,9.0,E4,-86,-78,-91,-64,-86,-87,2.0,-89,-79,-88,-86,1,-78,-79,1.1,-80,-78,-80,-78,0,-90,-91,1.1,-92,-88,-91,-89,0,-64,-63,2.2,-67,-62,-67,-62,0,4,12,12000,false,basement_parking,
2025-12-15T02:55:42.338692,7.0,9.0,E4,-88,-79,-89,-66,-87,-87,1.1,-89,-85,-88,-86,0,-78,-79,1.2,-80,-78,-80,-78,0,-90,-89,1.3,-93,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,13,11990,false,basement_parking,
2025-12-15T02:55:54.309154,7.0,9.0,E4,-86,-78,-88,-65,-86,-86,2.1,-89,-79,-88,-86,2,-78,-79,0.9,-80,-78,-79,-78,0,-89,-90,1.6,-92,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,14,10968,false,basement_parking,
2025-12-15T02:56:06.394059,7.0,9.0,E4,-88,-78,-89,-65,-87,-88,1.3,-89,-85,-88,-86,0,-78,-79,1.0,-80,-78,-79,-78,0,-89,-89,1.3,-92,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,15,11082,false,basement_parking,
2025-12-15T02:56:19.303311,7.0,9.0,E4,-86,-78,-89,-65,-86,-87,1.7,-89,-80,-88,-86,1,-78,-79,0.8,-80,-78,-79,-78,0,-90,-91,1.1,-92,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,16,11907,false,basement_parking,
2025-12-15T02:56:32.381952,7.0,9.0,E4,-87,-79,-89,-65,-86,-87,2.4,-89,-80,-88,-86,3,-78,-79,0.8,-80,-78,-79,-78,0,-89,-90,1.5,-92,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,17,12076,false,basement_parking,
2025-12-15T02:56:45.320773,7.0,9.0,E4,-86,-79,-89,-66,-86,-86,1.8,-89,-80,-88,-86,1,-78,-79,1.0,-80,-78,-79,-78,0,-90,-91,1.3,-92,-88,-91,-89,0,-63,-62,2.3,-67,-62,-67,-62,0,4,18,11936,false,basement_parking,
2025-12-15T02:56:58.404789,7.0,9.0,E4,-86,-79,-90,-62,-86,-87,2.1,-89,-80,-88,-86,2,-78,-78,1.3,-80,-72,-79,-78,1,-89,-90,1.7,-92,-88,-91,-89,0,-64,-62,2.3,-67,-62,-67,-62,0,4,19,12081,false,basement_parking,
2025-12-15T02:57:11.260521,7.0,9.0,E4,-85,-78,-88,-65,-87,-88,1.5,-89,-85,-89,-86,0,-78,-79,0.8,-79,-78,-79,-78,0,-89,-90,1.5,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,20,11853,false,basement_parking,
2025-12-15T02:57:23.660365,7.0,9.0,E4,-86,-78,-89,-67,-87,-88,1.4,-90,-85,-89,-86,0,-78,-79,0.8,-79,-78,-79,-78,0,-89,-90,1.2,-91,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,21,11397,false,basement_parking,
2025-12-15T02:57:40.269719,7.0,9.0,E4,-88,-78,-89,-65,-86,-86,2.2,-89,-80,-88,-86,2,-78,-78,1.3,-79,-72,-79,-78,1,-90,-90,1.0,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,22,15607,false,basement_parking,
2025-12-15T02:57:53.393417,7.0,9.0,E4,-87,-79,-88,-66,-87,-88,1.4,-89,-85,-89,-86,0,-78,-78,0.6,-79,-78,-79,-78,0,-89,-89,1.1,-92,-88,-90,-89,1,-64,-63,2.3,-67,-62,-67,-62,0,4,23,12121,false,basement_parking,
2025-12-15T02:58:05.384364,7.0,9.0,E4,-87,-78,-89,-62,-86,-88,2.4,-90,-80,-88,-86,2,-78,-79,1.2,-79,-72,-79,-78,1,-89,-90,1.4,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,24,10989,false,basement_parking,
2025-12-15T02:58:18.345888,7.0,9.0,E4,-87,-78,-89,-62,-87,-88,1.6,-90,-85,-89,-86,0,-78,-79,0.7,-79,-78,-79,-78,0,-89,-90,1.3,-92,-88,-91,-89,0,-63,-63,2.5,-67,-62,-67,-62,0,4,25,11959,false,basement_parking,
2025-12-15T02:58:31.297394,7.0,9.0,E4,-87,-78,-89,-62,-86,-87,2.0,-89,-80,-88,-86,1,-78,-79,0.7,-79,-78,-79,-78,0,-89,-90,1.4,-92,-88,-91,-89,0,-63,-62,2.5,-67,-62,-67,-62,0,4,26,11949,false,basement_parking,
2025-12-15T02:58:44.390159,7.0,9.0,E4,-86,-78,-89,-66,-87,-88,1.4,-89,-84,-88,-86,0,-78,-79,0.8,-79,-78,-79,-78,0,-89,-90,1.3,-91,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,27,12090,false,basement_parking,
2025-12-15T02:58:57.386227,7.0,9.0,E4,-86,-78,-89,-62,-86,-87,1.6,-90,-84,-88,-86,0,-78,-79,0.7,-79,-78,-79,-78,0,-90,-91,1.2,-92,-88,-91,-89,0,-63,-63,2.1,-67,-62,-67,-62,0,4,28,11993,false,basement_parking,
2025-12-15T02:59:10.313667,7.0,9.0,E4,-85,-78,-91,-65,-87,-88,1.4,-89,-84,-88,-86,0,-78,-79,0.7,-79,-78,-79,-78,0,-89,-90,1.5,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,29,11925,false,basement_parking,
2025-12-15T02:59:23.381520,7.0,9.0,E4,-87,-79,-89,-65,-87,-88,1.4,-89,-84,-88,-86,0,-78,-78,0.6,-79,-78,-79,-78,0,-90,-90,1.1,-92,-88,-91,-89,0,-64,-63,2.4,-67,-62,-67,-62,0,4,30,12065,false,basement_parking,
2025-12-15T02:59:36.370901,7.0,9.0,E4,-86,-78,-88,-65,-86,-87,2.4,-89,-79,-88,-86,3,-78,-78,0.6,-79,-78,-79,-78,0,-89,-90,1.6,-92,-88,-91,-89,0,-64,-62,2.3,-67,-62,-67,-62,0,4,31,11987,false,basement_parking,
2025-12-15T02:59:49.385874,7.0,9.0,E4,-87,-79,-89,-63,-86,-87,2.0,-89,-79,-88,-86,1,-78,-78,0.6,-79,-78,-79,-78,0,-89,-90,1.5,-92,-88,-91,-89,0,-64,-63,2.3,-67,-62,-67,-62,0,4,32,12012,false,basement_parking,
