timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T03:45:04.743569,5.0,9.0,E3,-83,-84,-84,-70,-84,-86,2.5,-88,-82,-87,-82,0,-85,-86,0.9,-86,-84,-86,-84,0,-82,-81,2.9,-86,-80,-86,-80,0,-69,-68,2.1,-72,-67,-72,-67,0,4,1,17709,false,basement_parking,
2025-12-15T03:45:18.636641,5.0,9.0,E3,-84,-85,-81,-70,-84,-86,2.8,-87,-77,-87,-82,0,-85,-86,1.3,-86,-83,-86,-83,0,-83,-85,2.7,-86,-80,-86,-80,0,-69,-68,2.2,-72,-67,-72,-67,0,4,2,12890,false,basement_parking,
2025-12-15T03:45:31.678358,5.0,9.0,E3,-83,-86,-83,-69,-84,-86,2.8,-88,-78,-87,-82,0,-85,-86,1.4,-87,-83,-86,-84,0,-82,-80,3.5,-87,-74,-86,-80,0,-69,-68,2.3,-72,-67,-72,-67,0,4,3,12039,false,basement_parking,
2025-12-15T03:45:45.010188,5.0,9.0,E3,-85,-84,-84,-71,-85,-86,2.2,-87,-82,-87,-82,0,-83,-85,4.9,-86,-69,-85,-84,3,-82,-81,2.9,-86,-80,-86,-80,0,-69,-68,2.3,-72,-67,-72,-67,0,4,4,12329,false,basement_parking,
2025-12-15T03:45:57.639114,5.0,9.0,E3,-85,-84,-83,-70,-84,-86,2.8,-87,-78,-87,-82,0,-84,-85,1.3,-86,-83,-86,-84,0,-82,-81,2.7,-86,-80,-86,-80,0,-69,-67,2.3,-72,-67,-72,-67,0,4,5,11626,false,basement_parking,
2025-12-15T03:46:10.715648,5.0,9.0,E3,-84,-84,-81,-70,-84,-82,2.9,-88,-78,-87,-82,0,-84,-85,1.2,-86,-83,-86,-84,0,-82,-81,2.7,-86,-80,-86,-80,0,-69,-72,2.5,-72,-67,-72,-67,0,4,6,12074,false,basement_parking,
2025-12-15T03:46:23.735823,5.0,9.0,E3,-84,-84,-82,-68,-84,-86,2.9,-88,-78,-87,-82,0,-84,-86,3.7,-87,-69,-86,-84,1,-81,-80,3.3,-86,-74,-86,-80,0,-69,-68,2.3,-72,-67,-72,-67,0,4,7,12017,false,basement_parking,
2025-12-15T03:46:36.793911,5.0,9.0,E3,-84,-85,-86,-71,-84,-87,3.3,-87,-77,-87,-82,0,-85,-86,1.1,-87,-83,-86,-84,0,-82,-80,3.3,-87,-74,-86,-80,0,-69,-68,2.2,-72,-67,-72,-67,0,4,8,12056,false,basement_parking,
2025-12-15T03:46:49.665360,5.0,9.0,E3,-84,-85,-82,-67,-85,-86,2.2,-88,-82,-87,-82,0,-85,-86,0.9,-86,-84,-86,-84,0,-82,-81,2.9,-87,-80,-86,-80,0,-69,-68,2.2,-72,-67,-72,-67,0,4,9,11869,false,basement_parking,
2025-12-15T03:47:04.682194,5.0,9.0,E3,-84,-85,-80,-72,-84,-87,3.1,-88,-78,-87,-82,0,-85,-85,0.8,-86,-84,-86,-85,0,-82,-80,2.8,-86,-80,-86,-80,0,-69,-71,2.4,-72,-67,-72,-67,0,4,10,14014,false,basement_parking,
