timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T02:38:55.896067,9.0,9.0,E5,-87,-85,-90,-63,-87,-88,1.0,-89,-86,-88,-87,0,-84,-84,1.1,-86,-83,-85,-83,0,-89,-90,1.1,-91,-89,-90,-89,0,-64,-63,2.9,-69,-62,-69,-63,0,4,1,17997,false,basement_parking,
2025-12-15T02:39:09.021011,9.0,9.0,E5,-88,-84,-90,-65,-87,-88,1.5,-90,-85,-88,-86,0,-84,-84,1.0,-86,-83,-85,-83,0,-89,-90,1.1,-91,-89,-90,-90,11,-65,-63,2.8,-69,-62,-68,-63,0,4,2,12122,false,basement_parking,
2025-12-15T02:39:21.938542,9.0,9.0,E5,-87,-83,-90,-66,-87,-87,1.0,-89,-86,-88,-86,0,-84,-84,1.2,-86,-83,-85,-83,0,-89,-90,1.0,-91,-89,-90,-90,9,-65,-63,3.0,-69,-62,-69,-63,0,4,3,11915,false,basement_parking,
2025-12-15T02:39:33.989843,9.0,9.0,E5,-87,-83,-91,-69,-87,-87,0.7,-89,-86,-88,-87,0,-83,-83,1.3,-86,-83,-85,-83,0,-90,-90,0.8,-92,-89,-91,-90,0,-65,-63,3.1,-69,-62,-69,-63,0,4,4,11048,false,basement_parking,
2025-12-15T02:39:47.050005,9.0,9.0,E5,-88,-84,-89,-64,-87,-87,1.3,-90,-86,-89,-86,0,-84,-84,0.8,-86,-83,-84,-84,3,-89,-90,1.0,-91,-89,-90,-89,0,-65,-63,3.0,-69,-62,-69,-63,0,4,5,12058,false,basement_parking,
2025-12-15T02:40:00.363653,9.0,9.0,E5,-87,-84,-89,-69,-87,-87,0.6,-88,-86,-87,-87,6,-84,-85,1.1,-86,-83,-85,-83,0,-89,-90,0.9,-91,-89,-90,-89,0,-65,-63,3.0,-69,-62,-69,-63,0,4,6,12311,false,basement_parking,
2025-12-15T02:40:12.977685,9.0,9.0,E5,-86,-85,-90,-66,-86,-87,1.2,-89,-85,-87,-86,2,-84,-84,1.2,-87,-82,-85,-83,0,-89,-90,1.0,-91,-89,-90,-90,6,-65,-63,3.0,-69,-62,-69,-63,0,4,7,11612,false,basement_parking,
2025-12-15T02:40:25.320917,9.0,9.0,E5,-87,-83,-90,-69,-87,-87,0.9,-89,-86,-88,-86,0,-83,-83,1.4,-86,-83,-85,-83,0,-89,-90,1.1,-91,-88,-90,-90,13,-65,-63,3.1,-69,-62,-69,-63,0,4,8,11341,false,basement_parking,
2025-12-15T02:40:38.083854,9.0,9.0,E5,-87,-84,-90,-65,-87,-88,1.1,-89,-85,-88,-86,0,-83,-83,1.2,-85,-83,-85,-83,0,-89,-90,1.0,-91,-89,-90,-89,0,-64,-63,2.6,-69,-62,-63,-63,15,4,9,11760,false,basement_parking,
2025-12-15T02:40:51.046244,9.0,9.0,E5,-87,-84,-89,-64,-87,-87,0.9,-89,-86,-88,-87,0,-83,-83,2.0,-86,-77,-85,-83,1,-89,-90,0.9,-91,-89,-90,-89,0,-65,-63,3.0,-69,-62,-69,-63,0,4,10,11959,false,basement_parking,
