timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T01:16:27.361022,3.0,7.0,D2,-77,-87,-87,-86,-77,-77,1.2,-79,-76,-79,-77,0,-89,-88,2.5,-92,-86,-92,-86,0,-81,-77,7.2,-90,-74,-89,-74,0,-87,-88,1.5,-90,-86,-89,-86,0,4,1,18022,false,basement_parking,
2025-12-15T01:16:40.268425,3.0,7.0,D2,-78,-89,-77,-86,-78,-78,0.8,-79,-77,-79,-77,0,-88,-87,2.4,-92,-86,-91,-87,0,-82,-78,7.6,-91,-74,-90,-74,0,-87,-88,3.1,-90,-75,-89,-86,1,4,2,11904,false,basement_parking,
2025-12-15T01:16:54.322618,3.0,7.0,D2,-78,-87,-87,-88,-78,-78,0.8,-79,-77,-79,-77,0,-88,-87,2.1,-92,-86,-91,-87,0,-81,-74,7.5,-90,-74,-89,-74,0,-87,-89,4.0,-90,-75,-89,-86,2,4,3,13051,false,basement_parking,
2025-12-15T01:17:07.391851,3.0,7.0,D2,-78,-90,-86,-88,-77,-77,1.1,-79,-77,-79,-77,0,-89,-91,2.5,-93,-86,-92,-87,0,-82,-89,7.8,-90,-74,-90,-74,0,-87,-86,2.9,-90,-75,-89,-86,1,4,4,12067,false,basement_parking,
2025-12-15T01:17:20.287829,3.0,7.0,D2,-78,-90,-80,-88,-77,-78,1.2,-79,-77,-79,-77,0,-90,-91,2.1,-93,-87,-92,-88,0,-83,-90,7.6,-91,-74,-90,-74,0,-88,-89,1.5,-90,-85,-89,-86,0,4,5,11893,false,basement_parking,
2025-12-15T01:17:33.651573,3.0,7.0,D2,-78,-91,-77,-89,-77,-78,1.3,-79,-77,-79,-77,0,-89,-91,2.4,-92,-86,-92,-87,0,-81,-77,7.6,-90,-74,-89,-74,0,-87,-89,1.9,-90,-85,-89,-86,0,4,6,12361,false,basement_parking,
2025-12-15T01:17:46.248890,3.0,7.0,D2,-79,-86,-90,-89,-78,-78,0.9,-79,-77,-79,-77,0,-88,-88,2.3,-92,-86,-91,-87,0,-82,-89,7.6,-91,-74,-90,-74,0,-87,-89,2.9,-90,-75,-89,-86,1,4,7,11595,false,basement_parking,
2025-12-15T01:17:59.386852,3.0,7.0,D2,-77,-89,-80,-85,-77,-78,1.2,-79,-77,-79,-77,0,-89,-88,2.5,-93,-86,-92,-87,0,-82,-89,7.7,-91,-74,-90,-74,0,-87,-88,1.8,-90,-85,-89,-86,0,4,8,12135,false,basement_parking,
2025-12-15T01:18:12.610229,3.0,7.0,D2,-77,-87,-78,-87,-77,-78,1.2,-79,-77,-79,-77,0,-89,-88,2.1,-92,-86,-91,-87,0,-81,-77,7.7,-91,-74,-90,-74,0,-87,-89,3.1,-90,-75,-89,-86,1,4,9,12221,false,basement_parking,
2025-12-15T01:18:25.221660,3.0,7.0,D2,-77,-87,-83,-85,-78,-78,0.8,-79,-77,-79,-77,0,-87,-86,2.4,-92,-84,-88,-86,2,-80,-74,7.8,-91,-74,-90,-74,0,-86,-86,3.2,-90,-75,-89,-85,1,4,10,11609,false,basement_parking,
