timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-14T17:50:25.599333,1.0,1.0,A1,-86,-87,-87,-86,-83,-85,3.2,-87,-79,-86,-79,0,-88,-88,1.3,-90,-86,-90,-87,0,-87,-87,1.0,-89,-86,-88,-86,0,-86,-86,1.1,-88,-86,-87,-86,0,4,1,16847,false,basement_parking,
2025-12-14T17:50:37.632940,1.0,1.0,A1,-81,-88,-87,-87,-84,-86,2.8,-87,-79,-86,-85,7,-88,-88,1.5,-90,-85,-90,-87,0,-87,-87,1.2,-90,-86,-88,-86,0,-86,-86,1.1,-88,-86,-87,-86,0,4,2,11031,false,basement_parking,
2025-12-14T17:50:50.961874,1.0,1.0,A1,-86,-89,-86,-87,-84,-86,2.8,-87,-79,-86,-84,5,-88,-88,1.3,-90,-86,-89,-87,0,-87,-87,1.1,-90,-86,-88,-86,0,-86,-86,1.1,-88,-86,-87,-86,0,4,3,12326,false,basement_parking,
2025-12-14T17:51:03.630142,1.0,1.0,A1,-86,-86,-87,-87,-85,-86,1.8,-87,-79,-86,-86,12,-87,-89,1.8,-90,-85,-89,-86,0,-87,-87,1.0,-89,-85,-88,-86,0,-87,-87,0.6,-88,-86,-88,-87,0,4,4,11666,false,basement_parking,
2025-12-14T17:51:16.617381,1.0,1.0,A1,-84,-89,-88,-87,-84,-86,2.6,-87,-79,-86,-84,6,-88,-88,1.6,-90,-86,-90,-87,0,-87,-87,1.1,-89,-86,-88,-87,0,-87,-87,0.7,-88,-86,-88,-87,0,4,5,11985,false,basement_parking,
2025-12-14T17:51:28.509858,1.0,1.0,A1,-83,-86,-87,-87,-84,-86,2.8,-87,-79,-86,-86,9,-88,-89,1.6,-90,-85,-90,-87,0,-87,-87,1.1,-90,-86,-88,-86,0,-87,-87,0.6,-88,-86,-87,-87,2,4,6,10890,false,basement_parking,
2025-12-14T17:51:40.590561,1.0,1.0,A1,-84,-86,-87,-87,-85,-86,2.2,-87,-79,-86,-85,3,-87,-87,1.9,-90,-85,-90,-86,0,-87,-87,1.0,-89,-86,-88,-87,0,-87,-87,0.6,-88,-86,-87,-87,2,4,7,11078,false,basement_parking,
2025-12-14T17:51:53.590758,1.0,1.0,A1,-83,-89,-87,-87,-84,-86,2.7,-87,-79,-86,-85,3,-89,-90,1.0,-90,-87,-90,-89,1,-87,-87,1.4,-90,-86,-88,-86,0,-87,-87,0.6,-88,-86,-87,-87,3,4,8,11998,false,basement_parking,
2025-12-14T17:52:06.582562,1.0,1.0,A1,-83,-87,-87,-87,-84,-86,2.8,-87,-79,-87,-83,0,-87,-87,1.7,-90,-85,-89,-86,0,-87,-87,0.8,-89,-86,-88,-87,0,-87,-87,0.5,-88,-86,-87,-87,2,4,9,11989,false,basement_parking,
2025-12-14T17:52:19.602249,1.0,1.0,A1,-79,-87,-88,-87,-82,-80,3.3,-87,-79,-86,-79,0,-88,-88,1.7,-91,-85,-90,-87,0,-87,-88,1.3,-90,-86,-88,-87,1,-87,-87,0.7,-88,-86,-88,-87,0,4,10,12017,false,basement_parking,
2025-12-14T17:52:32.611923,1.0,1.0,A1,-81,-87,-89,-86,-84,-86,2.9,-87,-79,-86,-80,0,-88,-89,1.2,-90,-86,-89,-87,0,-87,-88,1.3,-90,-86,-89,-87,0,-86,-87,1.0,-88,-86,-87,-86,0,4,11,12007,false,basement_parking,
2025-12-14T17:52:45.650684,1.0,1.0,A1,-86,-89,-87,-87,-85,-86,2.1,-87,-79,-86,-85,3,-88,-89,1.6,-90,-85,-89,-87,0,-87,-87,1.2,-89,-84,-88,-87,1,-87,-87,0.7,-88,-86,-88,-87,0,4,12,12036,false,basement_parking,
2025-12-14T17:52:58.487172,1.0,1.0,A1,-86,-87,-87,-87,-84,-86,2.7,-87,-79,-86,-80,0,-88,-89,1.4,-90,-86,-90,-87,0,-87,-87,1.1,-90,-86,-88,-87,1,-87,-87,0.7,-88,-86,-88,-86,0,4,13,11834,false,basement_parking,
2025-12-14T17:53:11.561454,1.0,1.0,A1,-85,-89,-87,-87,-85,-86,2.5,-87,-79,-86,-86,11,-88,-89,1.3,-90,-86,-90,-88,0,-87,-87,1.0,-90,-86,-88,-87,1,-87,-87,0.7,-88,-86,-88,-87,0,4,14,12071,false,basement_parking,
2025-12-14T17:53:23.569094,1.0,1.0,A1,-86,-88,-88,-87,-85,-86,2.5,-87,-79,-87,-86,4,-87,-88,1.8,-90,-85,-89,-86,0,-87,-87,1.1,-91,-85,-88,-86,0,-87,-87,0.6,-88,-86,-88,-87,0,4,15,11005,false,basement_parking,
2025-12-14T17:53:35.564476,1.0,1.0,A1,-86,-89,-87,-87,-84,-86,3.2,-87,-79,-86,-80,0,-88,-89,1.6,-90,-86,-90,-87,0,-87,-88,1.0,-90,-86,-88,-87,1,-87,-88,0.8,-88,-87,-88,-87,0,4,16,10993,false,basement_parking,
2025-12-14T17:53:48.592816,1.0,1.0,A1,-86,-88,-87,-87,-84,-86,2.9,-87,-79,-86,-80,0,-88,-88,1.4,-91,-86,-90,-87,0,-87,-87,0.7,-88,-86,-88,-87,0,-87,-87,0.5,-88,-86,-88,-87,0,4,17,12026,false,basement_parking,
2025-12-14T17:54:01.538882,1.0,1.0,A1,-85,-88,-87,-87,-85,-86,1.8,-87,-80,-86,-85,2,-87,-87,2.0,-91,-85,-90,-87,0,-87,-87,0.8,-88,-86,-88,-86,0,-87,-88,0.9,-88,-86,-88,-86,0,4,18,11943,false,basement_parking,
2025-12-14T17:54:13.555502,1.0,1.0,A1,-86,-87,-87,-87,-85,-86,2.4,-87,-79,-86,-85,4,-88,-88,1.5,-91,-85,-89,-87,0,-87,-87,1.0,-90,-86,-88,-86,0,-87,-87,0.6,-88,-86,-88,-87,0,4,19,11014,false,basement_parking,
2025-12-14T17:54:26.861149,1.0,1.0,A1,-85,-88,-87,-87,-85,-86,1.9,-87,-79,-86,-85,3,-88,-89,1.9,-90,-85,-90,-86,0,-87,-87,1.2,-90,-86,-88,-86,0,-87,-87,0.7,-88,-86,-88,-87,0,4,20,12303,false,basement_parking,
2025-12-14T17:54:40.309527,1.0,1.0,A1,-84,-88,-86,-86,-84,-86,2.5,-87,-79,-86,-85,3,-88,-87,1.5,-91,-86,-90,-87,0,-87,-87,1.2,-90,-86,-88,-86,0,-87,-87,0.8,-89,-86,-88,-86,0,4,21,12445,false,basement_parking,
2025-12-14T17:54:52.622522,1.0,1.0,A1,-86,-89,-87,-87,-84,-86,2.8,-87,-79,-86,-80,0,-88,-89,1.7,-91,-85,-90,-87,0,-87,-87,1.0,-89,-86,-88,-87,0,-87,-87,0.0,-87,-87,-87,-87,0,4,22,11310,false,basement_parking,
2025-12-14T17:55:05.617915,1.0,1.0,A1,-85,-87,-88,-87,-84,-86,2.7,-87,-79,-86,-85,7,-88,-89,1.8,-91,-85,-89,-86,0,-87,-87,1.1,-90,-85,-88,-86,0,-87,-87,0.7,-88,-86,-88,-87,0,4,23,11993,false,basement_parking,
2025-12-14T17:55:17.556216,1.0,1.0,A1,-86,-88,-86,-87,-85,-86,1.5,-87,-80,-86,-86,6,-88,-89,1.4,-90,-86,-90,-87,0,-87,-87,1.0,-90,-85,-88,-86,0,-86,-87,1.1,-88,-86,-87,-86,0,4,24,10936,false,basement_parking,
2025-12-14T17:55:30.564082,1.0,1.0,A1,-84,-88,-86,-87,-84,-86,2.7,-87,-79,-86,-85,5,-88,-88,1.4,-90,-86,-90,-87,0,-86,-87,1.2,-89,-86,-87,-86,2,-86,-87,1.1,-88,-86,-87,-86,0,4,25,12005,false,basement_parking,
2025-12-14T17:55:43.654830,1.0,1.0,A1,-86,-87,-87,-86,-84,-86,2.8,-87,-79,-86,-85,7,-88,-88,1.6,-91,-85,-89,-87,0,-87,-87,1.2,-90,-86,-88,-86,0,-87,-87,0.7,-88,-86,-88,-86,0,4,26,12088,false,basement_parking,
2025-12-14T17:55:56.642254,1.0,1.0,A1,-86,-87,-86,-87,-84,-86,2.6,-86,-79,-86,-86,6,-88,-89,1.6,-90,-85,-90,-87,0,-86,-87,1.2,-89,-85,-88,-86,0,-87,-87,0.6,-88,-86,-88,-87,0,4,27,11984,false,basement_parking,
2025-12-14T17:56:09.636459,1.0,1.0,A1,-85,-87,-88,-87,-84,-86,2.8,-87,-79,-86,-85,7,-87,-88,1.7,-91,-85,-89,-87,0,-87,-87,1.0,-90,-85,-88,-87,2,-87,-87,0.7,-88,-86,-88,-86,0,4,28,11992,false,basement_parking,
2025-12-14T17:56:22.535490,1.0,1.0,A1,-83,-87,-87,-87,-84,-86,2.9,-87,-79,-86,-85,6,-88,-89,1.7,-91,-85,-90,-87,0,-87,-87,1.2,-90,-86,-88,-86,0,-87,-87,0.7,-89,-86,-87,-87,3,4,29,11896,false,basement_parking,
2025-12-14T17:56:34.547444,1.0,1.0,A1,-83,-88,-87,-86,-84,-86,2.9,-87,-79,-86,-80,0,-87,-87,1.8,-90,-85,-90,-86,0,-87,-87,1.4,-90,-86,-88,-86,0,-86,-87,0.9,-88,-86,-87,-86,0,4,30,11009,false,basement_parking,
