timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T00:49:45.247296,1.0,5.0,C1,-80,-89,-76,-72,-78,-80,5.7,-83,-66,-82,-80,6,-84,-88,4.5,-91,-80,-89,-80,0,-76,-77,1.3,-77,-72,-77,-76,2,-71,-71,0.7,-73,-71,-72,-71,0,4,1,17345,false,basement_parking,
2025-12-15T00:49:58.325645,1.0,5.0,C1,-81,-83,-76,-71,-79,-80,4.9,-83,-66,-82,-80,3,-83,-80,4.4,-90,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-72,0.9,-73,-71,-72,-71,0,4,2,12075,false,basement_parking,
2025-12-15T00:50:11.287388,1.0,5.0,C1,-81,-85,-76,-71,-76,-80,6.6,-82,-66,-80,-67,0,-83,-80,4.6,-90,-80,-89,-80,0,-76,-77,1.4,-77,-72,-77,-76,3,-71,-71,0.8,-73,-71,-72,-71,0,4,3,11959,false,basement_parking,
2025-12-15T00:50:24.342864,1.0,5.0,C1,-81,-85,-76,-72,-78,-80,5.3,-82,-66,-82,-80,5,-85,-89,4.6,-91,-80,-89,-80,0,-76,-76,1.0,-77,-72,-77,-76,1,-71,-71,0.9,-73,-69,-72,-71,1,4,4,12053,false,basement_parking,
2025-12-15T00:50:37.697831,1.0,5.0,C1,-78,-85,-76,-71,-78,-80,5.5,-83,-66,-82,-80,5,-84,-81,4.5,-90,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-71,0.9,-73,-71,-72,-71,0,4,5,12352,false,basement_parking,
2025-12-15T00:50:50.287808,1.0,5.0,C1,-77,-87,-76,-71,-77,-80,6.0,-83,-66,-82,-80,5,-85,-89,4.4,-90,-80,-89,-80,0,-76,-77,0.8,-77,-76,-77,-76,0,-71,-71,0.9,-73,-71,-72,-71,0,4,6,11587,false,basement_parking,
2025-12-15T00:51:03.289671,1.0,5.0,C1,-77,-87,-76,-72,-77,-80,6.5,-83,-66,-82,-67,0,-83,-80,4.3,-90,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-71,1.0,-73,-70,-72,-71,0,4,7,11999,false,basement_parking,
2025-12-15T00:51:16.252264,1.0,5.0,C1,-78,-87,-76,-72,-75,-80,7.1,-82,-66,-82,-67,0,-86,-88,3.6,-89,-80,-89,-81,0,-76,-77,1.3,-77,-72,-77,-76,1,-72,-72,0.8,-73,-71,-73,-71,0,4,8,11960,false,basement_parking,
2025-12-15T00:51:29.329729,1.0,5.0,C1,-77,-83,-76,-72,-76,-80,6.6,-83,-66,-80,-67,0,-83,-80,4.1,-89,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-72,-72,0.8,-73,-71,-73,-71,0,4,9,12075,false,basement_parking,
2025-12-15T00:51:42.268978,1.0,5.0,C1,-81,-81,-76,-72,-78,-80,5.6,-83,-66,-82,-80,5,-84,-80,4.5,-90,-80,-89,-80,0,-76,-77,1.3,-77,-72,-77,-76,2,-71,-72,1.1,-73,-70,-72,-71,0,4,10,11937,false,basement_parking,
2025-12-15T00:51:55.326383,1.0,5.0,C1,-72,-83,-76,-71,-77,-80,6.4,-83,-66,-82,-67,0,-85,-88,4.3,-89,-80,-89,-80,0,-76,-77,0.9,-77,-76,-77,-77,4,-71,-72,1.1,-73,-69,-72,-71,1,4,11,12055,false,basement_parking,
2025-12-15T00:52:25.334230,1.0,5.0,C1,-72,-80,-76,-72,-77,-80,6.5,-82,-66,-82,-67,0,-83,-80,4.3,-89,-80,-89,-80,0,-76,-77,1.3,-77,-72,-77,-76,2,-71,-71,1.0,-73,-71,-72,-71,0,4,12,29005,false,basement_parking,
2025-12-15T00:52:38.303307,1.0,5.0,C1,-81,-86,-77,-71,-77,-80,6.4,-83,-66,-82,-80,7,-84,-88,4.1,-89,-80,-88,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-71,0.9,-73,-71,-72,-71,0,4,13,11967,false,basement_parking,
2025-12-15T00:52:51.282681,1.0,5.0,C1,-75,-81,-76,-71,-77,-80,6.3,-83,-66,-82,-80,6,-83,-80,4.3,-89,-80,-89,-80,0,-76,-76,1.7,-78,-72,-77,-76,2,-71,-72,1.0,-73,-71,-72,-71,0,4,14,11977,false,basement_parking,
2025-12-15T00:53:04.319348,1.0,5.0,C1,-78,-85,-76,-71,-76,-80,6.5,-82,-66,-82,-67,0,-84,-80,4.4,-89,-80,-89,-80,0,-76,-77,1.2,-77,-72,-77,-76,1,-71,-71,0.7,-73,-70,-72,-71,0,4,15,12034,false,basement_parking,
2025-12-15T00:53:17.772664,1.0,5.0,C1,-72,-83,-75,-71,-77,-80,6.4,-82,-66,-82,-67,0,-83,-80,4.4,-89,-80,-89,-80,0,-76,-77,1.4,-77,-72,-77,-76,3,-71,-71,0.8,-73,-70,-72,-71,0,4,16,12451,false,basement_parking,
2025-12-15T00:53:31.408378,1.0,5.0,C1,-80,-85,-76,-72,-76,-80,6.4,-83,-66,-80,-67,0,-84,-81,4.6,-90,-80,-89,-80,0,-75,-77,1.9,-77,-72,-77,-76,4,-71,-72,0.8,-72,-71,-72,-71,0,4,17,12633,false,basement_parking,
2025-12-15T00:53:44.291813,1.0,5.0,C1,-72,-85,-76,-71,-76,-80,6.7,-83,-66,-82,-67,0,-85,-88,4.2,-90,-80,-89,-81,0,-76,-77,1.5,-77,-72,-77,-76,2,-71,-71,1.0,-73,-70,-72,-71,0,4,18,11881,false,basement_parking,
2025-12-15T00:53:57.285642,1.0,5.0,C1,-77,-80,-77,-71,-77,-80,6.1,-83,-66,-82,-80,5,-84,-81,4.4,-89,-80,-89,-80,0,-76,-77,1.2,-78,-72,-77,-76,1,-71,-71,0.9,-73,-71,-72,-71,0,4,19,11991,false,basement_parking,
2025-12-15T00:54:10.293685,1.0,5.0,C1,-78,-85,-75,-71,-78,-82,5.8,-83,-67,-82,-80,3,-84,-80,4.4,-89,-80,-89,-80,0,-76,-77,1.3,-78,-72,-77,-76,1,-71,-71,0.6,-72,-71,-72,-71,0,4,20,12006,false,basement_parking,
2025-12-15T00:54:23.323892,1.0,5.0,C1,-72,-82,-77,-71,-77,-80,6.4,-83,-66,-82,-67,0,-83,-81,4.3,-89,-80,-89,-80,0,-76,-77,1.2,-77,-72,-77,-76,1,-71,-71,1.0,-73,-69,-72,-71,1,4,21,12028,false,basement_parking,
2025-12-15T00:54:36.264494,1.0,5.0,C1,-69,-85,-74,-72,-75,-80,7.0,-83,-66,-82,-67,0,-84,-81,4.1,-89,-80,-89,-80,0,-76,-77,1.6,-77,-72,-77,-76,3,-72,-72,0.7,-73,-71,-73,-71,0,4,22,11938,false,basement_parking,
2025-12-15T00:54:49.318412,1.0,5.0,C1,-81,-85,-75,-71,-77,-80,6.5,-83,-66,-82,-67,0,-84,-81,4.5,-91,-80,-89,-80,0,-75,-77,2.1,-77,-72,-77,-76,4,-71,-71,0.7,-72,-70,-72,-71,0,4,23,12051,false,basement_parking,
2025-12-15T00:55:01.280784,1.0,5.0,C1,-76,-83,-76,-71,-75,-80,6.9,-83,-66,-80,-67,0,-83,-80,4.1,-89,-80,-88,-80,0,-76,-77,0.8,-77,-76,-77,-77,4,-71,-71,0.7,-73,-70,-72,-71,0,4,24,10959,false,basement_parking,
2025-12-15T00:55:13.259308,1.0,5.0,C1,-72,-80,-76,-71,-77,-80,6.4,-83,-67,-82,-67,0,-85,-88,4.1,-89,-80,-89,-80,0,-76,-77,0.7,-77,-76,-77,-76,0,-71,-72,1.0,-73,-71,-72,-71,0,4,25,10976,false,basement_parking,
2025-12-15T00:55:26.289645,1.0,5.0,C1,-82,-85,-77,-71,-78,-80,5.6,-83,-66,-82,-80,5,-83,-80,4.3,-89,-80,-89,-80,0,-76,-77,0.8,-77,-76,-77,-76,0,-71,-71,0.8,-73,-71,-72,-71,0,4,26,12028,false,basement_parking,
2025-12-15T00:55:39.306755,1.0,5.0,C1,-72,-80,-76,-71,-76,-80,6.9,-83,-66,-82,-67,0,-83,-80,4.2,-89,-80,-88,-80,0,-76,-77,1.3,-77,-72,-77,-76,2,-71,-71,0.8,-73,-71,-72,-71,0,4,27,12015,false,basement_parking,
2025-12-15T00:55:53.676791,1.0,5.0,C1,-82,-81,-76,-72,-80,-82,4.1,-83,-67,-82,-80,2,-84,-88,4.3,-89,-80,-89,-80,0,-76,-77,1.3,-77,-72,-77,-76,2,-72,-72,0.8,-73,-71,-73,-71,0,4,28,13367,false,basement_parking,
2025-12-15T00:56:06.243529,1.0,5.0,C1,-71,-81,-76,-71,-78,-80,5.8,-83,-66,-82,-80,5,-84,-80,4.5,-89,-79,-89,-80,0,-76,-77,1.4,-77,-72,-77,-76,2,-71,-71,0.8,-73,-71,-72,-71,0,4,29,11564,false,basement_parking,
2025-12-15T00:56:19.286342,1.0,5.0,C1,-81,-85,-76,-71,-77,-80,6.3,-82,-66,-82,-80,7,-84,-80,4.5,-90,-79,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-71,1.0,-73,-71,-72,-71,0,4,30,12040,false,basement_parking,
2025-12-15T00:56:32.300669,1.0,5.0,C1,-81,-85,-74,-71,-76,-80,6.8,-83,-66,-82,-67,0,-83,-80,4.5,-89,-80,-89,-80,0,-75,-76,1.9,-77,-72,-77,-76,4,-71,-71,0.8,-73,-71,-72,-71,0,4,31,12012,false,basement_parking,
2025-12-15T00:56:47.298819,1.0,5.0,C1,-80,-87,-76,-71,-77,-80,5.9,-83,-66,-80,-79,14,-83,-80,4.4,-90,-80,-89,-80,0,-76,-77,1.2,-77,-72,-77,-76,2,-71,-71,0.6,-72,-70,-72,-71,0,4,32,13995,false,basement_parking,
2025-12-15T00:56:59.296609,1.0,5.0,C1,-81,-81,-77,-71,-77,-80,6.1,-83,-66,-80,-67,0,-84,-81,4.4,-90,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-72,0.8,-73,-71,-72,-71,0,4,33,10995,false,basement_parking,
2025-12-15T00:57:13.242773,1.0,5.0,C1,-81,-87,-76,-71,-77,-80,6.0,-83,-66,-82,-79,8,-84,-87,4.3,-90,-80,-89,-80,0,-76,-77,0.7,-77,-76,-77,-76,0,-71,-72,0.9,-73,-70,-72,-71,0,4,34,12944,false,basement_parking,
2025-12-15T00:57:26.283507,1.0,5.0,C1,-75,-85,-76,-71,-78,-80,5.4,-83,-66,-82,-80,5,-83,-80,4.5,-89,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-71,0.8,-73,-69,-72,-71,1,4,35,12038,false,basement_parking,
2025-12-15T00:57:41.189850,1.0,5.0,C1,-80,-85,-76,-72,-75,-80,7.0,-82,-66,-80,-67,0,-84,-80,4.3,-89,-80,-89,-80,0,-76,-77,1.3,-77,-72,-77,-76,1,-71,-72,0.9,-73,-71,-72,-71,0,4,36,13904,false,basement_parking,
2025-12-15T00:57:54.244191,1.0,5.0,C1,-72,-81,-76,-71,-77,-80,6.6,-83,-66,-82,-67,0,-84,-80,4.6,-91,-80,-89,-80,0,-76,-77,0.7,-77,-76,-77,-76,0,-71,-71,0.8,-73,-70,-72,-71,0,4,37,12052,false,basement_parking,
2025-12-15T00:58:07.371728,1.0,5.0,C1,-80,-85,-76,-71,-78,-80,5.1,-82,-66,-82,-80,5,-82,-80,4.3,-90,-80,-89,-80,0,-76,-76,0.9,-77,-72,-77,-76,1,-71,-71,0.8,-73,-70,-72,-71,0,4,38,12125,false,basement_parking,
2025-12-15T00:58:20.242185,1.0,5.0,C1,-71,-89,-76,-72,-75,-80,7.1,-83,-66,-82,-66,0,-84,-80,4.5,-90,-80,-89,-80,0,-76,-76,1.2,-77,-72,-77,-76,2,-71,-71,0.9,-73,-71,-72,-71,0,4,39,11868,false,basement_parking,
2025-12-15T00:58:33.393391,1.0,5.0,C1,-80,-87,-76,-71,-80,-80,2.9,-83,-67,-82,-80,1,-84,-80,4.4,-90,-80,-89,-80,0,-76,-77,1.1,-77,-72,-77,-76,1,-71,-71,0.9,-73,-71,-72,-71,0,4,40,12149,false,basement_parking,
2025-12-15T00:58:46.413344,1.0,5.0,C1,-72,-82,-76,-71,-78,-80,6.0,-83,-66,-82,-80,6,-84,-81,4.4,-90,-80,-89,-80,0,-76,-77,0.7,-77,-76,-77,-76,0,-71,-72,0.8,-73,-71,-72,-71,0,4,41,12017,false,basement_parking,
2025-12-15T00:58:59.293779,1.0,5.0,C1,-74,-85,-75,-71,-76,-80,6.8,-83,-66,-82,-67,0,-83,-81,4.4,-90,-80,-89,-80,0,-76,-76,1.2,-77,-72,-77,-76,2,-71,-72,0.8,-73,-70,-72,-71,0,4,42,11878,false,basement_parking,
