timestamp,ground_truth_x,ground_truth_y,ground_truth_cell,rssi_A,rssi_B,rssi_C,rssi_D,rssiA_mean,rssiA_median,rssiA_std,rssiA_min,rssiA_max,rssiA_q25,rssiA_q75,rssiA_outliers,rssiB_mean,rssiB_median,rssiB_std,rssiB_min,rssiB_max,rssiB_q25,rssiB_q75,rssiB_outliers,rssiC_mean,rssiC_median,rssiC_std,rssiC_min,rssiC_max,rssiC_q25,rssiC_q75,rssiC_outliers,rssiD_mean,rssiD_median,rssiD_std,rssiD_min,rssiD_max,rssiD_q25,rssiD_q75,rssiD_outliers,anchors_valid,sample_number,collection_time_ms,beacon_moving,environment,notes
2025-12-15T02:09:50.594101,9.0,7.0,D5,-81,-84,-80,-62,-80,-78,3.9,-88,-75,-86,-78,0,-86,-87,1.7,-88,-83,-88,-84,0,-87,-88,0.9,-89,-86,-88,-87,0,-62,-62,1.5,-66,-62,-65,-62,0,4,1,18034,false,basement_parking,
2025-12-15T02:10:03.703470,9.0,7.0,D5,-83,-84,-80,-62,-79,-78,4.2,-88,-75,-79,-78,11,-86,-87,1.7,-88,-83,-87,-84,0,-87,-88,0.9,-89,-86,-88,-87,0,-63,-62,1.4,-66,-62,-65,-62,0,4,2,12107,false,basement_parking,
2025-12-15T02:10:17.316068,9.0,7.0,D5,-81,-85,-79,-64,-79,-78,3.5,-88,-75,-79,-78,7,-86,-87,1.7,-88,-83,-88,-84,0,-87,-88,0.9,-89,-86,-88,-87,0,-63,-62,1.5,-66,-62,-65,-62,0,4,3,12610,false,basement_parking,
2025-12-15T02:10:30.327882,9.0,7.0,D5,-82,-83,-80,-62,-80,-78,4.2,-88,-75,-79,-78,7,-86,-87,2.0,-88,-83,-88,-84,0,-87,-88,0.9,-89,-86,-88,-87,0,-63,-62,1.7,-66,-62,-65,-62,0,4,4,12009,false,basement_parking,
2025-12-15T02:10:43.267032,9.0,7.0,D5,-83,-85,-80,-63,-80,-78,4.3,-88,-75,-86,-78,0,-86,-87,1.6,-89,-84,-88,-84,0,-87,-88,0.9,-89,-86,-88,-87,0,-63,-62,1.8,-66,-62,-65,-62,0,4,5,11937,false,basement_parking,
2025-12-15T02:11:33.361975,9.0,7.0,D5,-85,-85,-80,-62,-80,-79,4.1,-88,-76,-86,-78,0,-86,-87,2.1,-89,-83,-88,-83,0,-87,-88,0.9,-89,-86,-88,-87,0,-63,-62,1.7,-66,-62,-65,-62,0,4,6,49092,false,basement_parking,
2025-12-15T02:12:22.664934,9.0,7.0,D5,-83,-82,-81,-62,-81,-79,4.6,-88,-74,-87,-78,0,-85,-86,2.8,-88,-73,-87,-84,1,-87,-88,0.9,-89,-86,-88,-87,0,-63,-62,1.5,-66,-62,-65,-62,0,4,7,48300,false,basement_parking,
2025-12-15T02:14:18.174891,9.0,7.0,D5,-78,-85,-83,-62,-80,-79,3.9,-87,-75,-86,-78,0,-86,-87,1.9,-89,-83,-88,-84,0,0,0,0.0,0,0,0,0,0,-63,-62,1.5,-66,-62,-65,-62,0,4,1,18299,false,basement_parking,
2025-12-15T02:14:49.267437,9.0,7.0,D5,-78,-83,-80,-64,-80,-78,3.9,-88,-75,-79,-78,9,-85,-87,2.1,-88,-83,-87,-83,0,0,0,0.0,0,0,0,0,0,-63,-62,2.0,-66,-55,-65,-62,1,4,2,30090,false,basement_parking,
2025-12-15T02:15:02.284316,9.0,7.0,D5,-85,-86,-80,-62,-82,-79,4.2,-88,-78,-87,-78,0,-85,-87,1.9,-88,-83,-87,-84,0,0,0,0.0,0,0,0,0,0,-63,-62,1.6,-66,-62,-65,-62,0,4,3,12014,false,basement_parking,
